%,h=1,h=1/2,h=2,h=3,n,player,season
0.7258064516129032,-1.0448010497246116,2.3827088775164214,1.5225556993735552,-0.3400886014723312,62.0,Eric Maynor,2012 - 2013
0.8053097345132744,-1.0366632115304242,1.2259350417451458,3.548842099629752,4.009547420679041,113.0,Tyler Zeller,2015 - 2016
0.6304347826086957,-1.0347596167152062,1.4310592838663752,0.6684111589433996,-0.5048239136516486,92.0,J.R. Smith,2015 - 2016
0.625,-1.0338395832501064,-0.8303996997615428,-1.2337646482188092,-4.087997359499099,32.0,Dante Exum,2014 - 2015
0.7172413793103448,-1.031828387416084,-2.8931189161188513,3.285612686823896,7.271963861688846,145.0,Shabazz Muhammad,2014 - 2015
0.7878787878787878,-1.0311968821545463,1.437901775650971,1.3762629741145105,4.144600046423477,99.0,J.J. Barea,2013 - 2014
0.6923076923076923,-1.016380817205519,1.3416537653448017,2.274773100894432,2.274773100894432,13.0,Jorge Gutierrez,2014 - 2015
0.9,-1.0154214067663894,0.0,-0.18862067325846965,-0.18862067325846965,20.0,Beno Udrih,2015 - 2016
0.8478964401294499,-1.0144477157411416,-2.8667448719303934,5.664016348136556,13.565432589344823,309.0,Brad Miller,2007 - 2008
0.8,-1.0117818091858055,1.2503172581221342,-2.35064311707106,-2.35064311707106,10.0,Coby Karl,2007 - 2008
0.6153846153846154,-1.0053174561015261,0.2621939029741718,-0.24536767475985144,-0.24536767475985144,13.0,Maurice Taylor,2006 - 2007
0.7870967741935484,-1.0035904762681866,1.778502680178974,4.1397600991165575,6.584163429248207,155.0,Maurice Evans,2006 - 2007
0.625,-1.0025016266549045,1.3967248369703285,0.07774840157007645,0.6531125464736363,24.0,Brian Cook,2010 - 2011
0.8310708898944194,-1.0002359311580449,1.4013233667694749,4.321076442903859,5.458461146401078,663.0,Paul Pierce,2007 - 2008
0.7558139534883721,-0.9962735153614801,0.7797827973004132,4.404055918712871,8.131516342427545,86.0,Andre Miller,2013 - 2014
0.4444444444444444,-0.989697338485696,-1.6143755987230506,0.16103095132142897,0.16103095132142897,9.0,Chucky Atkins,2007 - 2008
0.708,-0.9888543869901127,-1.7522284686485818,3.813601640209754,9.928855320789694,250.0,Derrick Favors,2015 - 2016
0.7796610169491526,-0.9888218967554963,-2.7627006707241293,0.7611299655910386,2.016090257676211,59.0,Darrell Arthur,2014 - 2015
0.6493506493506493,-0.9868720288891382,1.2569381796011214,0.8965921013329989,1.8891312395652733,77.0,Johan Petro,2006 - 2007
0.4594594594594595,-0.9859801634754461,0.12126391189806895,6.297117007339807,2.1195021323626406,74.0,Jason Collins,2007 - 2008
0.764,-0.9801141422148021,0.5599198821131495,5.887356278652817,7.576257532593161,250.0,Kyle Lowry,2010 - 2011
0.8727678571428571,-0.9778014112885103,1.2373820155044086,4.980418356520545,10.976524571275888,448.0,Kevin Durant,2007 - 2008
0.7443609022556391,-0.9771040517497056,1.58972475838965,6.680343579321999,6.805551989677099,133.0,Eric Bledsoe,2010 - 2011
0.844311377245509,-0.9664617537040385,0.8132973647501558,-0.23196650997641655,7.568430449292293,334.0,Wesley Matthews,2010 - 2011
0.6875,-0.9660630885151846,-0.5541574934856719,0.17052869364317402,1.3212569834502972,16.0,Jorge Gutierrez,2013 - 2014
0.8085106382978723,-0.951287447341258,-0.30344356879930956,4.719561478278251,7.7216431231076115,235.0,Kentavious Caldwell-Pope,2015 - 2016
0.8114035087719298,-0.9487671519050593,-3.0019617128740776,4.613579157355815,10.627210681285163,228.0,Shaun Livingston,2013 - 2014
0.6486486486486487,-0.9426838108085818,0.5526037734085065,-3.1867928408714548,-3.1393597876368275,37.0,Darnell Jackson,2008 - 2009
0.47126436781609193,-0.938550080309966,-2.2465926715634623,4.357095048499545,1.759795223434537,87.0,Lou Amundson,2014 - 2015
0.847926267281106,-0.9374772897998298,0.2911239146351079,4.500432925355341,5.601242335900906,217.0,Gerald Henderson,2014 - 2015
0.7906976744186046,-0.9297715156996276,-0.6069740988267824,3.5213545107577033,7.900229478590205,129.0,Marco Belinelli,2010 - 2011
0.8431372549019608,-0.92297968577072,0.2624272673562089,2.565491031504706,2.5912504617218275,51.0,Jason Kidd,2012 - 2013
0.7014925373134329,-0.9229708022810996,1.6069474032740914,2.208299665407111,6.806775213998549,201.0,Marcin Gortat,2015 - 2016
0.47058823529411764,-0.9198777511232095,0.7596745331011121,-0.8519130746214749,1.4495435049927785,17.0,Jermareo Davidson,2008 - 2009
0.8571428571428571,-0.9189759717486226,0.4830928784812869,0.17633451277065149,1.763608044737019,42.0,Channing Frye,2015 - 2016
0.5760869565217391,-0.9032233164856791,1.7101804472046354,3.819721650731026,4.361472142465203,92.0,Javaris Crittenton,2008 - 2009
0.5789473684210527,-0.899865109444903,-1.6110926405233137,0.3674700345294859,0.3674700345294859,19.0,Raef LaFrentz,2007 - 2008
0.765625,-0.8967146497402325,-0.5277511673012469,-2.193586079503376,-1.6138386189161906,64.0,Steve Blake,2007 - 2008
0.6238938053097345,-0.8947122114508375,1.9908983930931754,4.324016694437205,4.631938570784143,226.0,Bonzi Wells,2007 - 2008
0.8315789473684211,-0.8895651378966676,-2.9260836922913285,3.864212075371853,9.151918250070409,95.0,Ryan Kelly,2014 - 2015
0.5,-0.8808237048115135,-2.3239170149748247,-0.8808237048115135,-0.8808237048115135,10.0,Alex Acker,2008 - 2009
0.7333333333333333,-0.8802490368507279,0.8395202623228357,-0.19497841282010597,1.2495387643323426,30.0,James Jones,2015 - 2016
0.782608695652174,-0.8756952224773897,-2.307316424047901,0.2003299240761507,0.6870224413396002,23.0,Shayne Whittington,2014 - 2015
0.8235294117647058,-0.8649995083570019,1.1227974564362881,1.073237824658495,1.6486019695620584,17.0,Carl Landry,2013 - 2014
0.6666666666666666,-0.8610774913205645,-0.3008165259449207,-0.38994534869503283,-0.38994534869503283,9.0,Will Bynum,2014 - 2015
0.3333333333333333,-0.8596329458819838,1.345789208593203,-0.8220888152951318,-3.5001873957260727,66.0,DeSagana Diop,2008 - 2009
0.6666666666666666,-0.8581656068423911,-1.4596952053254881,1.2080722397641637,6.262458010248281,180.0,Tony Wroten,2014 - 2015
0.7809798270893372,-0.857965275786853,0.02886901639590178,3.1541688850517176,6.951283049619462,347.0,Allen Iverson,2008 - 2009
0.7087378640776699,-0.8556365714870964,-2.5522023283967172,1.9915867104627267,-1.9302252041454437,103.0,Nick Collison,2013 - 2014
0.7719298245614035,-0.8555161345409346,1.6042346351588748,4.147945585819201,6.86415563923822,114.0,Dahntay Jones,2012 - 2013
0.4,-0.8482142985670222,2.2757954198319084,-1.7890547168289288,-1.213690571925369,15.0,Gerald Wallace,2014 - 2015
0.5,-0.8412393121661346,-2.278971303270712,-0.8412393121661346,-0.8412393121661346,10.0,Jordan Mickey,2015 - 2016
0.7142857142857143,-0.839615805351599,-2.449263006570021,6.117092321883035,12.40952590115117,196.0,Corliss Williamson,2006 - 2007
0.6666666666666666,-0.8310569300422941,-0.8249344390247728,0.32137147087928497,2.55529906265744,99.0,Norris Cole,2012 - 2013
0.8461538461538461,-0.8306012580096027,1.3014050424760821,2.434874460322801,3.0102386052263626,13.0,Troy Daniels,2014 - 2015
0.7867647058823529,-0.8217985474729232,-0.04448739339906638,-1.5389027114731277,3.9855359004672266,136.0,Leandro Barbosa,2011 - 2012
0.8194444444444444,-0.8215756118986235,-0.7332212445147377,1.7001289032711213,7.056717243412436,216.0,Rodney Stuckey,2014 - 2015
0.7348484848484849,-0.8213872745898527,2.201705754069451,5.0116731182492344,6.635469683931547,132.0,Matt Barnes,2011 - 2012
0.692,-0.8182707076771294,-1.5757488341336057,4.871846572475079,4.195911395894882,250.0,Chris Andersen,2009 - 2010
0.7777777777777778,-0.8067107218402612,2.454209629451782,0.17538535537156008,0.34119866206356164,189.0,Al Harrington,2007 - 2008
0.8338461538461538,-0.8062986563900267,-0.3181367986911141,3.530345818934734,5.9987183940929185,325.0,Corey Maggette,2010 - 2011
0.8455882352941176,-0.7973148985186356,1.8912248873002966,6.058472008811918,14.442786719340006,272.0,Randy Foye,2008 - 2009
0.6754385964912281,-0.7962821669264599,-0.5424309663549138,-2.0798324155352077,1.7341060177331826,114.0,Nick Collison,2009 - 2010
0.8,-0.7962087704816945,-0.44247693881678174,-0.44750199619211983,-2.409160502215572,15.0,Travis Diener,2006 - 2007
0.7387387387387387,-0.7833034408175195,0.84630918840503,-5.322879199612004,-1.667649278712645,111.0,Shane Battier,2007 - 2008
0.6785714285714286,-0.7793642690276101,0.966614116681157,1.905315426230203,3.1873777850720586,28.0,Smush Parker,2007 - 2008
0.7,-0.7731048511835112,-1.8124922696633234,-0.7731048511835112,-0.7731048511835112,20.0,D.J. Mbenga,2010 - 2011
0.6850828729281768,-0.7722387016310108,-0.3979834005722864,2.831456070303318,2.622626877939638,181.0,Jordan Hill,2013 - 2014
0.8376068376068376,-0.7640005259379166,-2.8262059510995243,-1.8770107672476968,4.277688292576812,117.0,Sasha Vujacic,2007 - 2008
0.6683937823834197,-0.7606987808308929,2.03980679351028,2.1600374430294096,10.119096244496632,193.0,Aaron Gordon,2015 - 2016
0.7692307692307693,-0.7526385332573859,0.0,0.4323006923556143,-4.043792451357337,13.0,D.J. White,2008 - 2009
0.9,-0.7442350211841244,0.8027136889964481,2.2014211468763705,3.5778065101658143,60.0,J.J. Redick,2006 - 2007
0.6111111111111112,-0.7347263245641784,1.446519577050509,3.8254670212664053,6.713785122340681,90.0,Jared Jeffries,2008 - 2009
0.6556291390728477,-0.7347079344175995,1.864674460833072,5.235806121397957,9.383583913749902,151.0,Tony Allen,2015 - 2016
0.47619047619047616,-0.7341011545782941,-0.17516168983739888,-2.9609413837516314,-2.9609413837516314,21.0,Reggie Williams,2012 - 2013
0.7713178294573644,-0.7317072928635753,1.9748567076891277,-2.6997560891194325,4.928937123748028,258.0,Michael Beasley,2008 - 2009
0.6714285714285714,-0.7289865653844458,1.6522006602727117,4.349692358331751,0.6109609827229292,70.0,Kevin Seraphin,2011 - 2012
0.7729468599033816,-0.7278605123217119,1.2873813471384494,3.451568176918272,10.769988560065372,207.0,Zydrunas Ilgauskas,2008 - 2009
0.7967914438502673,-0.7275749529163136,-1.227853864528413,3.5680311805111273,5.2728423822629225,187.0,Wesley Matthews,2012 - 2013
0.8059701492537313,-0.7252541818717191,-0.2696732050864057,5.156410145826953,13.899466113148605,268.0,Will Barton,2015 - 2016
0.7647058823529411,-0.724843129763812,-1.9108395412990689,-3.497399674222038,-2.922035529318478,34.0,Andre Miller,2015 - 2016
0.9090909090909091,-0.7227417732590844,0.0,0.6415055487136865,-0.27591369654026465,22.0,Anthony Morrow,2012 - 2013
0.8,-0.7212428640291328,1.3286300745244155,1.969701869170141,2.5450660140737007,10.0,Mouhamed Sene,2008 - 2009
0.6938775510204082,-0.7162859961781507,0.7645292341446392,1.5222040601629274,2.4870563586515004,49.0,Sean Marks,2008 - 2009
0.7423312883435583,-0.713857052053811,1.7064614297404432,0.6616870366506475,-0.4150733588114406,163.0,Jermaine O'Neal,2007 - 2008
0.7592067988668555,-0.7119882721731301,2.0531930329252646,5.857788666712054,13.187739950932269,353.0,J.R. Smith,2012 - 2013
0.814935064935065,-0.7094520491597791,1.777883627550466,4.180204912181296,12.458039269619576,308.0,Jeff Green,2012 - 2013
0.7142857142857143,-0.709278184921061,1.6516900328740007,3.6275043763625945,5.264925183433178,56.0,Garrett Temple,2014 - 2015
0.5555555555555556,-0.7087695745956495,1.6749439083340292,0.08633086686286617,2.6088410454806734,72.0,Trevor Booker,2012 - 2013
0.7068965517241379,-0.6963938146142539,-1.6658754073134503,-3.4407263559267562,3.9193600659131107,174.0,Zaza Pachulia,2007 - 2008
0.8255813953488372,-0.6940347853840763,-2.4451107025919896,3.8375035326452576,6.7760319508716975,172.0,James Posey,2008 - 2009
0.7811158798283262,-0.6936116528142975,1.7894259180869767,0.14266871826282568,6.237587876940324,466.0,Pau Gasol,2007 - 2008
0.5,-0.6893380076507878,-1.7832673484145172,-0.6893380076507878,-0.6893380076507878,6.0,Patrick O'Bryant,2009 - 2010
0.6495176848874598,-0.688842795798223,1.266250282665851,1.9236948032046257,5.512932762108676,311.0,Kenneth Faried,2013 - 2014
0.8,-0.6835564083692844,0.7447088679608989,0.5146049346724766,0.5146049346724766,15.0,Travis Diener,2008 - 2009
0.5555555555555556,-0.6818531739411764,-0.8451411520222152,-0.6818531739411764,-0.6818531739411764,9.0,Troy Daniels,2015 - 2016
0.6153846153846154,-0.6818154527691611,-1.0075260713791216,0.9551481591914168,1.7660783754077443,13.0,Toney Douglas,2014 - 2015
0.5714285714285714,-0.6756714332993354,-1.223100351675761,1.6448116721433053,1.6448116721433053,21.0,Ishmael Smith,2010 - 2011
0.8215767634854771,-0.6711932419229925,2.3267897769996466,2.0878549991297746,6.921865400157799,241.0,Mehmet Okur,2009 - 2010
0.7236580516898609,-0.6663544651877373,-1.9497154495851419,2.8218692015780107,7.780019072789855,503.0,Josh Smith,2007 - 2008
0.632258064516129,-0.6590546968241142,-0.3124714998158993,2.4031171327669085,11.733496564347263,155.0,Tyson Chandler,2013 - 2014
0.5611814345991561,-0.6581082358035246,1.870550826450824,2.99894661399901,6.692905295485559,237.0,Ed Davis,2015 - 2016
0.8333333333333334,-0.653391885377637,-1.55438541844158,-0.7265031383798224,-0.15113899347625903,12.0,Chauncey Billups,2013 - 2014
0.8966942148760331,-0.6524474747598958,-2.6962141762095087,3.4184290157058967,1.999407013889794,242.0,Earl Boykins,2006 - 2007
0.6666666666666666,-0.6519417748385834,1.2280727421443594,-1.7458711156023217,-1.7458711156023217,12.0,Robert Hite,2006 - 2007
0.7203389830508474,-0.6513997018964801,1.8742371167915621,5.070056188502548,2.6939533407913245,118.0,Glen Davis,2012 - 2013
0.7352941176470589,-0.6498061882998059,-2.1042576193396556,0.8366796965155174,-2.3347630751180404,34.0,Tyler Ennis,2015 - 2016
0.8148148148148148,-0.6452144138404776,1.5261246359343268,0.6944941595843375,0.6944941595843375,27.0,Chuck Hayes,2013 - 2014
0.854122621564482,-0.6280052929638487,2.135038633699878,3.8236186656265545,7.061239633413493,473.0,Kemba Walker,2015 - 2016
0.8243243243243243,-0.6255802173891425,-2.538312258410201,0.5823066474336542,5.140805208461018,148.0,Marvin Williams,2015 - 2016
0.5806451612903226,-0.6255204253624029,-2.2370480449312637,1.803455817429139,1.803455817429139,31.0,Ryan Bowen,2007 - 2008
0.8076923076923077,-0.62375126263764,1.7716118552193478,3.224056646861989,4.472822460117982,52.0,Malik Rose,2006 - 2007
0.7058823529411765,-0.6194640509990279,0.6793829767879345,0.9517053330576744,2.7739542291180754,51.0,Daniel Gibson,2009 - 2010
0.7857142857142857,-0.6190847880955559,0.6808533934753314,1.9995818518719624,2.5749459967755257,14.0,Josh Selby,2011 - 2012
0.6126126126126126,-0.6187034314563675,1.48803751058324,2.341150291237284,7.514121844642602,222.0,Kenneth Faried,2015 - 2016
0.6521739130434783,-0.6181753981773994,2.1042502868279556,1.3790917020212774,1.6060223004017473,46.0,Othyus Jeffers,2010 - 2011
0.7727272727272727,-0.6181355671107838,0.4110524020993864,-2.2879524965184146,-2.438585234580387,220.0,Trevor Ariza,2013 - 2014
0.5,-0.6175118557576695,-2.0689801781656456,-0.6175118557576695,-0.6175118557576695,12.0,Avery Bradley,2010 - 2011
0.6666666666666666,-0.6166027193090375,0.0,-3.8106335041801227,-3.8106335041801227,6.0,Glen Rice,2014 - 2015
0.7777777777777778,-0.6150002660418288,-2.4041106938906758,0.6358661092542128,0.6358661092542128,27.0,Matt Bonner,2012 - 2013
0.6666666666666666,-0.6112845069863226,0.898164595424447,3.7422418740106735,0.6963287630122323,84.0,Antonio McDyess,2010 - 2011
0.7364016736401674,-0.6104278560853231,1.4505271416297205,6.873525509411138,6.331955207173678,239.0,Joakim Noah,2010 - 2011
0.8167202572347267,-0.6101158953474624,1.743120306064725,4.46256928804263,12.595001912534883,311.0,Joe Johnson,2009 - 2010
0.8732394366197183,-0.6054632850814414,1.916934435228086,3.4134987809155177,7.193280064348016,497.0,Ben Gordon,2006 - 2007
0.6923076923076923,-0.6011020876490356,1.3922893813133754,1.879121614234581,1.879121614234581,13.0,Kendall Marshall,2015 - 2016
0.7718120805369127,-0.5982068716989488,-2.5387967797875035,4.089674516008728,3.728485488545971,149.0,Nenad Krstic,2010 - 2011
0.6821192052980133,-0.5973958326801778,1.7614689861196382,5.122639060389133,9.324933122878889,151.0,Luc Richard,2009 - 2010
0.7307692307692307,-0.5959094714476407,0.8560751156876165,3.3305742101957776,6.082645198363821,104.0,Shelden Williams,2011 - 2012
0.6794871794871795,-0.5931822371545081,1.615750772889669,2.167112887353909,4.217489499081665,156.0,Evan Turner,2011 - 2012
0.802547770700637,-0.5889993803534139,-1.2255843510158115,3.67210879282311,5.550675354958827,157.0,Ricky Rubio,2011 - 2012
0.3333333333333333,-0.5851060053727579,0.07190212857131861,-0.5851060053727579,-0.5851060053727579,6.0,Cedric Bozeman,2006 - 2007
0.6666666666666666,-0.5851060053727579,0.7537553025124968,-0.5851060053727579,-0.5851060053727579,6.0,Coby Karl,2009 - 2010
0.6666666666666666,-0.5851060053727579,0.7537553025124968,-0.5851060053727579,-0.5851060053727579,6.0,Dwayne Jones,2008 - 2009
0.46153846153846156,-0.5834132961557827,1.9612277005895464,-0.8664124207031918,-0.8664124207031918,13.0,Malcolm Thomas,2012 - 2013
0.7384615384615385,-0.5811522493710299,-0.6519779417710083,6.601720359645071,12.414250311717922,195.0,Thaddeus Young,2008 - 2009
0.8333333333333334,-0.5762570476518256,1.3755320200254388,1.2314793760993687,1.8068435210029286,12.0,Trey Johnson,2010 - 2011
0.3333333333333333,-0.5753641449035625,-0.5753641449035625,-0.5753641449035625,-0.5753641449035625,3.0,Carldell Johnson,2011 - 2012
0.6666666666666666,-0.5753641449035625,0.0,-0.5753641449035625,-0.5753641449035625,3.0,Anthony Roberson,2006 - 2007
0.6666666666666666,-0.5753641449035625,0.0,-0.5753641449035625,-0.5753641449035625,3.0,Vladimir Radmanovic,2012 - 2013
0.6666666666666666,-0.5753641449035625,0.0,-0.5753641449035625,-0.5753641449035625,3.0,Xavier Silas,2011 - 2012
0.4583333333333333,-0.5663028361924916,-1.5772363199696429,1.4185343902872063,1.4185343902872063,24.0,Chuck Hayes,2007 - 2008
0.7777777777777778,-0.5651650893243705,0.9882734714965302,-0.5651650893243705,-0.5651650893243705,9.0,Marco Belinelli,2007 - 2008
0.8591549295774648,-0.5645862035055131,1.0810558721358063,5.541437305897517,15.757290688948501,284.0,Jason Terry,2009 - 2010
0.7307692307692307,-0.5613706782015981,1.6527862063470877,-0.052480267767478495,-5.181499103624091,78.0,Joey Graham,2009 - 2010
0.7333333333333333,-0.5588367278469271,-1.7101872411666612,-6.8248488939135505,-6.8248488939135505,15.0,Alan Anderson,2015 - 2016
0.8445945945945946,-0.558527732364638,0.7110353910469769,0.25146496981221844,2.201493210741887,148.0,Brandon Bass,2015 - 2016
0.7222222222222222,-0.5546001915089604,-1.4726472036659501,1.2461085936426244,0.7749764510170927,18.0,Bracey Wright,2006 - 2007
0.2,-0.5527761316660422,-0.5527761316660422,-0.5527761316660422,-0.5527761316660422,5.0,Hasheem Thabeet,2013 - 2014
0.8,-0.5527761316660422,0.0,-0.5527761316660422,-0.5527761316660422,5.0,Eddie Griffin,2006 - 2007
0.2,-0.5527761316660422,-0.5527761316660422,-0.5527761316660422,-0.5527761316660422,5.0,Vander Blue,2013 - 2014
0.75,-0.5521624265087652,1.4335587045952565,0.7144207881447322,0.7144207881447322,16.0,Robert Swift,2008 - 2009
0.75,-0.5452337625259425,0.7750534775354332,-0.5452337625259425,-0.5452337625259425,12.0,Allen Crabbe,2014 - 2015
0.8782608695652174,-0.5432720886370817,-2.134231179266294,1.5145276187320178,6.62957215984602,460.0,Danny Granger,2008 - 2009
0.7979274611398963,-0.5377516035319729,-2.3783035654734874,1.2861577624118183,5.3462337078194935,193.0,Troy Murphy,2009 - 2010
0.6727272727272727,-0.5284573296012383,-2.0635260263271817,0.3395484344898989,0.3621364477274369,55.0,Marcus Williams,2009 - 2010
0.8823529411764706,-0.5226782260370371,1.2245868296240765,-0.5226782260370371,-0.5226782260370371,17.0,Francisco Garcia,2009 - 2010
0.43478260869565216,-0.5218596702524536,-0.1825213009239448,-0.7644533801648095,-0.7644533801648095,23.0,Terrence Williams,2012 - 2013
0.6,-0.5217131315961296,-1.9576482898514627,4.585012338941723,1.4513419905231615,70.0,Donatas Motiejunas,2015 - 2016
0.8181818181818182,-0.5203449236322086,1.0193679772225188,0.007586168036711527,0.007586168036711527,11.0,Shawne Williams,2008 - 2009
0.5541310541310541,-0.5191814240752137,-0.309564782122834,-1.2743347586072105,7.234774145520532,702.0,Dwight Howard,2013 - 2014
0.5384615384615384,-0.5186249388380872,0.5829227477439431,0.42138231965338235,-0.38954789656294864,13.0,Darius Washington,2007 - 2008
0.6,-0.5185651958601722,0.0,-0.5185651958601722,-0.5185651958601722,5.0,Brandon Rush,2013 - 2014
0.4,-0.5185651958601722,-0.5185651958601722,-0.5185651958601722,-0.5185651958601722,5.0,Keith Bogans,2011 - 2012
0.851063829787234,-0.5138833537780059,-1.7783999495876017,-0.4029132999624281,2.379395795274789,47.0,Ike Diogu,2007 - 2008
0.7530120481927711,-0.508179762707698,-1.6481035356546272,4.927098394892482,6.82396667221326,166.0,Matt Barnes,2009 - 2010
0.750788643533123,-0.503210956897135,-0.2721094124319734,-3.000147328668163,5.967212811996262,317.0,Taj Gibson,2013 - 2014
0.8,-0.5027762551481949,0.258288675460534,3.6032276529708795,6.186850197362091,30.0,Troy Hudson,2006 - 2007
0.8258064516129032,-0.4877232864216694,1.1756248556600895,6.238422254539557,10.255811256634104,155.0,James Posey,2007 - 2008
0.75,-0.48706848192387575,0.0,0.45293877656759207,-0.35799143964873714,8.0,Orlando Johnson,2015 - 2016
0.76,-0.48679040797023276,0.21210558345001118,4.21211840893082,3.663430281428276,100.0,Francisco Elson,2006 - 2007
0.8104838709677419,-0.48528008947133117,-1.7938462567423414,6.02332474648145,11.445803085394914,248.0,Jae Crowder,2015 - 2016
0.6964285714285714,-0.47141948597499095,0.039614668767583794,2.554524203521808,1.0386956050167697,56.0,Dikembe Mutombo,2007 - 2008
0.8651026392961877,-0.4707756475625047,1.630992426063358,6.040383641383869,12.539735023295577,341.0,Reggie Jackson,2015 - 2016
0.65625,-0.463936997427119,-0.04521388826833572,-2.759871696039184,-1.4778093371973213,32.0,Sean May,2009 - 2010
0.6266666666666667,-0.46014129335600273,-0.009003080523825702,3.7882222534245784,9.477412793745827,150.0,Carlos Boozer,2014 - 2015
0.688953488372093,-0.45905229755095434,0.12379160147236234,2.8594836010590825,10.00598856786064,344.0,Paul Millsap,2008 - 2009
0.4,-0.45778784870833533,1.9302033982846751,-1.9008811588716235,-1.9008811588716235,20.0,Gustavo Ayon,2013 - 2014
0.7883211678832117,-0.4554141776126812,1.2781031403243333,3.001904602982364,3.4326077562074317,137.0,Mike Dunleavy,2010 - 2011
0.8333333333333334,-0.45441870709498744,1.7686471016216387,3.576870340225639,6.404358393227852,132.0,Bojan Bogdanovic,2015 - 2016
0.6724137931034483,-0.4462619018324858,0.8905684356908523,4.122088336651302,9.283526413256538,174.0,Omri Casspi,2009 - 2010
0.7391304347826086,-0.4442913772722754,0.8456978285018124,0.25412722451671144,2.0867086882650163,23.0,Derrick Caracter,2010 - 2011
0.7167381974248928,-0.44071244373037644,1.193852751575605,0.34003014360098405,7.542986237649814,233.0,Ramon Sessions,2009 - 2010
0.8181818181818182,-0.4405270097911984,0.9045287769232253,2.542782743764233,3.3537129599805624,11.0,Roko Ukic,2009 - 2010
0.7352941176470589,-0.4403311551288809,-1.8754911270567476,0.04078383407411934,-0.7701463821422081,34.0,Will Solomon,2008 - 2009
0.8461538461538461,-0.43982274954416134,1.265900171231653,1.4984145834713374,2.0737787283749007,13.0,Anthony Carter,2009 - 2010
0.6829268292682927,-0.438432373942959,-1.9588502430709411,3.354620456240667,8.324850166002705,123.0,Boris Diaw,2010 - 2011
0.8297872340425532,-0.4373898637375149,0.27085306217540506,2.3883095997402677,4.495186880204599,47.0,Justin Hamilton,2014 - 2015
0.7714285714285715,-0.42677099988654277,1.8268922868490023,2.1159302238089808,3.5492816735030743,35.0,Austin Daye,2012 - 2013
0.5454545454545454,-0.4233003156123907,-2.605797678081103,-0.4233003156123871,-0.4233003156123871,11.0,Bernard James,2013 - 2014
0.42857142857142855,-0.4228347838661435,2.342350335113629,-0.4228347838661435,-1.233765000082471,14.0,Jamal Sampson,2006 - 2007
0.7814814814814814,-0.4186310164062661,-0.3758070073909039,5.71554511984516,8.248537632586022,270.0,Rodney Stuckey,2012 - 2013
0.7023498694516971,-0.41479873834714454,1.969406353676959,6.278028571402331,10.345235171365573,383.0,Josh Smith,2010 - 2011
0.8211382113821138,-0.41305752090836734,0.29148578947420845,1.7608433601915436,7.7008842911904765,123.0,Ryan Anderson,2010 - 2011
0.7,-0.40885840241555194,-2.0067069546215244,-0.40885840241555194,-0.40885840241555194,10.0,Tony Battie,2009 - 2010
0.7,-0.40885840241555016,-2.0067069546215244,-0.40885840241555016,-0.40885840241555016,10.0,Tarance Kinsey,2006 - 2007
0.7549019607843137,-0.4063161084915663,-0.10285213409677851,3.103920833699121,9.095238093684344,102.0,Anderson Varejao,2012 - 2013
0.49696969696969695,-0.40588185781331276,0.3393401477836733,3.74362988800695,7.0469529989334205,165.0,DeAndre Jordan,2011 - 2012
0.8301886792452831,-0.4028318797623456,1.4547533872973304,1.5899033117275394,11.442870197151649,424.0,Louis Williams,2015 - 2016
0.92,-0.3976042683738541,1.484468315730112,1.6899016673559508,3.8773843842229816,25.0,Malik Allen,2007 - 2008
0.8275862068965517,-0.3938574715849228,-0.6406228957738733,-0.43035388524775087,-0.43035388524775087,29.0,Robbie Hummel,2014 - 2015
0.7714285714285715,-0.39023290019360957,0.8472790934168302,3.821278219575646,11.682317373723606,175.0,Marreese Speights,2012 - 2013
0.8297872340425532,-0.38996941068322144,1.919744802644658,3.920562890882181,7.273623605253562,94.0,Monta Ellis,2008 - 2009
0.8488745980707395,-0.38828385973630475,0.14823727134717046,5.303266648375427,5.703651611604869,311.0,Jamal Crawford,2010 - 2011
0.7886792452830189,-0.38770373467798436,0.8979205792888934,1.21548838872053,3.702130224883774,265.0,Mike Dunleavy,2006 - 2007
0.7433155080213903,-0.3864265291015272,1.1921354099528116,3.9753444292768734,9.537740483683251,187.0,Nikola Pekovic,2011 - 2012
0.785,-0.384262846307422,1.7151280964365583,5.101392203652722,12.246280331286698,400.0,Lou Williams,2008 - 2009
0.759656652360515,-0.377036401812461,1.090034185188756,6.099631807969445,15.556658436450903,466.0,Andrew Wiggins,2014 - 2015
0.8292682926829268,-0.37660307414050465,0.22253527550635965,-3.7168057457501504,1.0375226905696877,82.0,Steve Blake,2008 - 2009
0.8306636155606407,-0.3746845767755076,1.3491842379027048,0.6323962874228641,10.604989942005773,437.0,Hedo Turkoglu,2007 - 2008
0.5714285714285714,-0.3717419727875466,-2.2699989084964223,1.0393974283294476,1.0393974283294476,14.0,Charlie Villanueva,2013 - 2014
0.6666666666666666,-0.36799711431681814,-0.7645941369510183,0.2796451238184936,0.2796451238184936,12.0,Otto Porter,2013 - 2014
0.6795774647887324,-0.3675428595678909,1.9926786149796385,3.5602137438920636,9.886724292264375,284.0,Lamar Odom,2010 - 2011
0.7073170731707317,-0.3667745718099411,-0.23683045600708397,1.1318317489154168,1.050187759874909,41.0,Marko Jaric,2008 - 2009
0.8666666666666667,-0.36579850417270166,-0.6120653019698779,3.88089077645418,5.161312603185451,90.0,Kyle Korver,2012 - 2013
